Region,Segment,Sub-segment,Sub-segment 1,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
ASEAN,By Automation Level,Manual,Manual,19.96,21.97,24.09,26.38,28.92,31.80,35.10,38.83,42.92,47.41,52.35,57.85,63.91
ASEAN,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,150.92,161.35,172.87,185.39,198.78,213.02,228.36,245.13,263.61,283.90,305.72,328.75,353.12
ASEAN,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,59.19,63.21,67.60,72.35,77.46,82.93,88.87,95.43,102.67,110.68,119.35,128.53,138.27
ASEAN,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,46.90,50.80,55.08,59.81,65.02,70.80,77.19,84.22,91.88,100.21,109.20,118.94,129.43
ASEAN,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,29.75,32.12,34.75,37.58,40.59,43.74,47.14,50.90,55.13,59.86,65.02,70.53,76.42
ASEAN,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,23.32,24.80,26.42,28.16,29.97,31.87,33.90,36.11,38.51,41.12,43.89,46.78,49.83
ASEAN,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",11.72,12.38,13.10,13.87,14.66,15.48,16.36,17.30,18.33,19.44,20.61,21.82,23.08
Australia,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,2.98,3.08,3.18,3.29,3.39,3.50,3.61,3.73,3.85,3.99,4.13,4.27,4.41
Australia,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,7.57,7.96,8.38,8.83,9.28,9.76,10.26,10.81,11.39,12.03,12.69,13.37,14.08
Australia,By Equipment Type,Storage Equipment,Silos,2.47,2.55,2.64,2.73,2.82,2.90,2.99,3.08,3.19,3.31,3.44,3.57,3.69
Australia,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.62,1.68,1.74,1.81,1.88,1.95,2.02,2.10,2.19,2.28,2.38,2.49,2.59
Australia,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,6.34,6.56,6.80,7.05,7.33,7.65,7.99,8.36,8.76,9.16,9.57,9.97,10.38
Australia,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",3.32,3.43,3.56,3.69,3.81,3.94,4.08,4.22,4.38,4.55,4.72,4.89,5.06
Australia,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,6.83,7.08,7.36,7.66,7.95,8.25,8.57,8.90,9.27,9.66,10.06,10.46,10.87
Australia,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,4.75,4.96,5.16,5.36,5.57,5.81,6.08,6.38,6.69,7.01,7.35,7.70,8.07
Australia,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,5.45,5.72,6.01,6.32,6.63,6.95,7.29,7.66,8.08,8.54,9.02,9.52,10.03
Australia,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,3.54,3.64,3.74,3.85,3.98,4.11,4.25,4.39,4.53,4.68,4.84,5.01,5.18
Australia,By Equipment Type,Sorting and Grading Equipment,Optical sorters,6.24,6.71,7.21,7.78,8.40,9.08,9.82,10.61,11.45,12.38,13.40,14.50,15.68
Australia,By Equipment Type,Sorting and Grading Equipment,Size graders,3.62,3.75,3.89,4.04,4.20,4.37,4.56,4.76,4.96,5.18,5.39,5.62,5.85
Australia,By Equipment Type,Sorting and Grading Equipment,Weight graders,3.40,3.55,3.69,3.84,3.99,4.16,4.36,4.58,4.80,5.04,5.28,5.54,5.81
Australia,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.67,1.72,1.77,1.83,1.89,1.96,2.03,2.10,2.17,2.25,2.33,2.42,2.50
Australia,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,6.52,6.83,7.16,7.52,7.91,8.34,8.82,9.34,9.90,10.49,11.08,11.69,12.31
Australia,By Equipment Type,Thermal Processing Equipment,Roasting systems,3.62,3.85,4.11,4.37,4.65,4.94,5.24,5.57,5.95,6.36,6.80,7.27,7.76
Australia,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.37,2.46,2.56,2.67,2.79,2.92,3.06,3.20,3.36,3.52,3.68,3.85,4.03
Australia,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",5.97,6.25,6.56,6.88,7.21,7.55,7.91,8.30,8.71,9.16,9.63,10.11,10.60
Australia,By Nut Type,Almond,Almond,19.98,20.92,21.83,22.73,23.70,24.79,26.05,27.42,28.84,30.31,31.85,33.49,35.21
Australia,By Nut Type,Cashew,Cashew,2.31,2.44,2.58,2.74,2.90,3.09,3.30,3.52,3.77,4.03,4.29,4.57,4.85
Australia,By Nut Type,Peanut,Peanut,14.88,15.32,16.04,16.93,17.80,18.55,19.13,19.73,20.49,21.45,22.48,23.40,24.29
Australia,By Nut Type,Pistachio,Pistachio,1.88,1.98,2.09,2.21,2.34,2.48,2.64,2.80,2.98,3.17,3.36,3.56,3.78
Australia,By Nut Type,Walnut,Walnut,7.54,7.80,8.09,8.39,8.71,9.06,9.44,9.85,10.27,10.70,11.14,11.60,12.06
Australia,By Nut Type,Hazelnut,Hazelnut,1.21,1.26,1.31,1.35,1.41,1.46,1.53,1.60,1.68,1.76,1.84,1.92,2.01
Australia,By Nut Type,Other Nuts,Other Nuts,30.48,32.06,33.60,35.15,36.82,38.69,40.83,43.17,45.62,48.16,50.83,53.69,56.70
Australia,By Automation Level,Manual,Manual,4.51,4.84,5.19,5.57,6.00,6.46,6.97,7.52,8.12,8.76,9.45,10.18,10.97
Australia,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,73.77,76.95,80.33,83.93,87.69,91.67,95.95,100.57,105.52,110.80,116.35,122.05,127.93
Australia,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,26.36,27.42,28.58,29.80,31.07,32.43,33.91,35.54,37.31,39.19,41.09,43.00,44.97
Australia,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,20.72,21.88,23.10,24.46,25.94,27.55,29.26,31.05,32.92,34.95,37.16,39.50,41.97
Australia,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,14.06,14.80,15.61,16.46,17.34,18.25,19.21,20.25,21.38,22.59,23.87,25.18,26.54
Australia,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,11.38,11.77,12.19,12.61,13.02,13.44,13.88,14.38,14.94,15.53,16.16,16.80,17.44
Australia,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",5.76,5.92,6.05,6.17,6.31,6.47,6.66,6.88,7.09,7.31,7.53,7.76,7.99
Rest of Asia Pacific,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,2.54,2.63,2.71,2.78,2.87,2.96,3.07,3.20,3.32,3.45,3.58,3.71,3.86
Rest of Asia Pacific,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,5.82,6.11,6.41,6.74,7.10,7.50,7.94,8.42,8.93,9.47,10.02,10.58,11.16
Rest of Asia Pacific,By Equipment Type,Storage Equipment,Silos,1.70,1.76,1.83,1.90,1.97,2.05,2.12,2.21,2.30,2.39,2.49,2.59,2.69
Rest of Asia Pacific,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.33,1.38,1.43,1.49,1.55,1.62,1.69,1.78,1.86,1.95,2.05,2.14,2.23
Rest of Asia Pacific,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,4.93,5.16,5.40,5.65,5.90,6.16,6.43,6.73,7.07,7.43,7.82,8.22,8.62
Rest of Asia Pacific,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",2.66,2.75,2.85,2.96,3.07,3.20,3.33,3.47,3.60,3.75,3.91,4.07,4.24
Rest of Asia Pacific,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,5.89,6.10,6.32,6.56,6.82,7.11,7.43,7.78,8.15,8.53,8.91,9.29,9.67
Rest of Asia Pacific,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,4.05,4.25,4.46,4.69,4.91,5.14,5.39,5.66,5.97,6.29,6.64,7.01,7.38
Rest of Asia Pacific,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,4.31,4.53,4.77,5.03,5.32,5.63,5.96,6.31,6.67,7.06,7.48,7.92,8.39
Rest of Asia Pacific,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,2.09,2.16,2.23,2.31,2.39,2.48,2.57,2.67,2.78,2.89,3.00,3.11,3.22
Rest of Asia Pacific,By Equipment Type,Sorting and Grading Equipment,Optical sorters,3.81,4.12,4.47,4.84,5.23,5.65,6.10,6.62,7.19,7.82,8.52,9.26,10.06
Rest of Asia Pacific,By Equipment Type,Sorting and Grading Equipment,Size graders,2.87,2.99,3.11,3.22,3.35,3.49,3.65,3.82,4.01,4.19,4.39,4.60,4.81
Rest of Asia Pacific,By Equipment Type,Sorting and Grading Equipment,Weight graders,2.59,2.71,2.84,2.98,3.14,3.30,3.48,3.66,3.85,4.06,4.28,4.51,4.76
Rest of Asia Pacific,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,3.17,3.28,3.40,3.52,3.66,3.81,3.96,4.12,4.28,4.45,4.64,4.83,5.03
Rest of Asia Pacific,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,3.80,4.02,4.27,4.53,4.80,5.09,5.39,5.72,6.08,6.47,6.87,7.30,7.74
Rest of Asia Pacific,By Equipment Type,Thermal Processing Equipment,Roasting systems,3.60,3.82,4.06,4.32,4.61,4.93,5.28,5.67,6.09,6.53,7.00,7.48,7.99
Rest of Asia Pacific,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.75,2.88,3.02,3.17,3.32,3.47,3.63,3.81,4.01,4.23,4.46,4.70,4.94
Rest of Asia Pacific,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",4.55,4.75,4.96,5.20,5.46,5.74,6.05,6.40,6.76,7.14,7.52,7.91,8.31
Rest of Asia Pacific,By Nut Type,Almond,Almond,0.60,0.63,0.67,0.71,0.75,0.80,0.85,0.91,0.97,1.03,1.10,1.17,1.24
Rest of Asia Pacific,By Nut Type,Cashew,Cashew,1.60,1.71,1.83,1.97,2.11,2.28,2.46,2.66,2.88,3.11,3.36,3.62,3.89
Rest of Asia Pacific,By Nut Type,Peanut,Peanut,49.69,51.81,54.06,56.46,59.01,61.79,64.80,68.06,71.56,75.24,79.12,83.12,87.23
Rest of Asia Pacific,By Nut Type,Pistachio,Pistachio,1.19,1.28,1.37,1.48,1.58,1.70,1.82,1.96,2.11,2.27,2.44,2.62,2.82
Rest of Asia Pacific,By Nut Type,Walnut,Walnut,1.86,1.95,2.05,2.15,2.26,2.39,2.52,2.66,2.81,2.96,3.12,3.29,3.46
Rest of Asia Pacific,By Nut Type,Hazelnut,Hazelnut,1.08,1.14,1.21,1.28,1.36,1.44,1.52,1.61,1.71,1.81,1.92,2.04,2.16
Rest of Asia Pacific,By Nut Type,Other Nuts,Other Nuts,6.44,6.87,7.34,7.85,8.38,8.94,9.54,10.19,10.90,11.68,12.50,13.37,14.28
Rest of Asia Pacific,By Automation Level,Manual,Manual,6.67,7.19,7.75,8.35,8.98,9.65,10.38,11.20,12.11,13.11,14.21,15.37,16.62
Rest of Asia Pacific,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,55.79,58.21,60.79,63.54,66.49,69.67,73.12,76.85,80.81,84.99,89.36,93.86,98.47
Rest of Asia Pacific,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,21.78,22.69,23.68,24.73,25.83,27.05,28.39,29.88,31.49,33.17,34.92,36.68,38.48
Rest of Asia Pacific,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,15.97,16.91,17.93,19.04,20.24,21.55,22.98,24.52,26.16,27.90,29.73,31.67,33.70
Rest of Asia Pacific,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,10.76,11.36,12.02,12.71,13.42,14.14,14.90,15.73,16.66,17.68,18.78,19.92,21.11
Rest of Asia Pacific,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,9.67,10.01,10.37,10.77,11.21,11.68,12.17,12.67,13.18,13.72,14.31,14.93,15.56
Rest of Asia Pacific,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",4.29,4.42,4.54,4.65,4.77,4.91,5.08,5.26,5.44,5.63,5.82,6.03,6.23
Brazil,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,2.67,2.78,2.89,3.00,3.11,3.24,3.39,3.55,3.72,3.90,4.08,4.27,4.47
Brazil,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,5.77,6.14,6.55,6.99,7.45,7.93,8.44,9.00,9.61,10.27,10.97,11.70,12.48
Brazil,By Equipment Type,Storage Equipment,Silos,1.86,1.94,2.02,2.09,2.18,2.27,2.38,2.50,2.62,2.75,2.88,3.02,3.16
Brazil,By Equipment Type,Storage Equipment,Storage bins and hoppers,1.36,1.42,1.48,1.55,1.63,1.72,1.81,1.92,2.03,2.14,2.26,2.38,2.50
Brazil,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,4.26,4.50,4.75,5.02,5.30,5.57,5.87,6.19,6.55,6.94,7.37,7.81,8.26
Brazil,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",3.37,3.50,3.65,3.80,3.97,4.16,4.37,4.59,4.83,5.08,5.33,5.59,5.84
Brazil,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,5.59,5.87,6.17,6.48,6.79,7.12,7.46,7.84,8.27,8.73,9.22,9.72,10.24
Brazil,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,4.24,4.47,4.72,4.99,5.28,5.60,5.95,6.32,6.71,7.13,7.57,8.03,8.50
Brazil,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,4.54,4.82,5.11,5.44,5.80,6.19,6.60,7.04,7.50,8.00,8.55,9.13,9.75
Brazil,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,1.60,1.67,1.75,1.83,1.91,2.00,2.09,2.18,2.29,2.40,2.52,2.63,2.76
Brazil,By Equipment Type,Sorting and Grading Equipment,Optical sorters,3.32,3.61,3.93,4.28,4.68,5.11,5.60,6.13,6.72,7.36,8.05,8.80,9.62
Brazil,By Equipment Type,Sorting and Grading Equipment,Size graders,3.34,3.51,3.70,3.90,4.09,4.30,4.51,4.75,5.02,5.31,5.62,5.94,6.28
Brazil,By Equipment Type,Sorting and Grading Equipment,Weight graders,2.34,2.47,2.61,2.76,2.92,3.10,3.29,3.50,3.72,3.95,4.20,4.45,4.72
Brazil,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,2.98,3.10,3.22,3.36,3.51,3.67,3.85,4.05,4.26,4.48,4.69,4.91,5.13
Brazil,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,3.84,4.10,4.37,4.67,4.97,5.29,5.64,6.02,6.45,6.92,7.43,7.96,8.52
Brazil,By Equipment Type,Thermal Processing Equipment,Roasting systems,3.46,3.72,4.01,4.33,4.66,5.01,5.38,5.80,6.26,6.78,7.34,7.94,8.58
Brazil,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,2.73,2.88,3.05,3.23,3.42,3.61,3.80,4.02,4.26,4.53,4.82,5.12,5.43
Brazil,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",2.67,2.81,2.96,3.13,3.31,3.51,3.73,3.97,4.23,4.50,4.79,5.08,5.37
Brazil,By Nut Type,Almond,Almond,1.38,1.47,1.57,1.68,1.80,1.93,2.07,2.22,2.38,2.56,2.75,2.95,3.17
Brazil,By Nut Type,Cashew,Cashew,1.99,2.16,2.35,2.55,2.77,3.00,3.26,3.53,3.85,4.20,4.59,5.00,5.45
Brazil,By Nut Type,Peanut,Peanut,49.74,52.38,55.23,58.27,61.48,64.92,68.62,72.66,77.05,81.75,86.71,91.88,97.27
Brazil,By Nut Type,Pistachio,Pistachio,0.67,0.72,0.78,0.84,0.90,0.97,1.05,1.14,1.24,1.34,1.45,1.57,1.71
Brazil,By Nut Type,Walnut,Walnut,1.69,1.79,1.89,1.99,2.10,2.22,2.36,2.52,2.68,2.85,3.03,3.22,3.42
Brazil,By Nut Type,Hazelnut,Hazelnut,1.05,1.12,1.19,1.27,1.35,1.44,1.54,1.65,1.76,1.89,2.01,2.15,2.30
Brazil,By Nut Type,Other Nuts,Other Nuts,3.41,3.67,3.95,4.25,4.57,4.91,5.26,5.66,6.10,6.60,7.13,7.71,8.31
Brazil,By Automation Level,Manual,Manual,6.07,6.59,7.17,7.80,8.47,9.18,9.95,10.81,11.77,12.85,14.04,15.31,16.68
Brazil,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,53.86,56.72,59.78,63.05,66.51,70.21,74.22,78.58,83.29,88.32,93.64,99.18,104.94
Brazil,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,19.97,21.09,22.36,23.73,25.11,26.49,27.89,29.43,31.18,33.16,35.30,37.50,39.77
Brazil,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,15.33,16.40,17.48,18.60,19.82,21.18,22.73,24.44,26.27,28.20,30.27,32.52,34.92
Brazil,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,11.42,12.11,12.86,13.66,14.54,15.50,16.54,17.67,18.87,20.14,21.49,22.91,24.41
Brazil,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,9.44,9.82,10.23,10.67,11.15,11.68,12.27,12.91,13.59,14.29,15.00,15.71,16.43
Brazil,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",3.76,3.89,4.04,4.19,4.36,4.54,4.74,4.94,5.16,5.38,5.61,5.85,6.09
Argentina,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,1.19,1.23,1.28,1.33,1.38,1.43,1.48,1.54,1.60,1.67,1.74,1.82,1.89
Argentina,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,3.35,3.55,3.73,3.93,4.13,4.37,4.63,4.92,5.22,5.54,5.88,6.24,6.62
Argentina,By Equipment Type,Storage Equipment,Silos,1.20,1.24,1.30,1.35,1.41,1.46,1.52,1.59,1.66,1.73,1.81,1.89,1.97
Argentina,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.83,0.87,0.91,0.94,0.98,1.03,1.08,1.13,1.19,1.24,1.31,1.37,1.44
Argentina,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,2.48,2.60,2.74,2.88,3.03,3.18,3.34,3.51,3.69,3.89,4.10,4.32,4.54
Argentina,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",1.91,1.98,2.07,2.15,2.23,2.32,2.41,2.51,2.62,2.75,2.87,3.00,3.14
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,3.38,3.53,3.69,3.85,4.02,4.19,4.36,4.56,4.79,5.03,5.28,5.54,5.81
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,2.34,2.45,2.57,2.71,2.86,3.02,3.19,3.36,3.54,3.74,3.95,4.18,4.41
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,2.68,2.83,2.98,3.15,3.34,3.54,3.76,4.00,4.25,4.51,4.79,5.08,5.38
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,0.91,0.94,0.97,1.00,1.03,1.07,1.11,1.16,1.21,1.26,1.31,1.37,1.42
Argentina,By Equipment Type,Sorting and Grading Equipment,Optical sorters,1.88,2.04,2.21,2.38,2.57,2.79,3.03,3.30,3.60,3.92,4.27,4.65,5.06
Argentina,By Equipment Type,Sorting and Grading Equipment,Size graders,1.92,2.01,2.10,2.20,2.30,2.40,2.51,2.63,2.77,2.91,3.06,3.22,3.38
Argentina,By Equipment Type,Sorting and Grading Equipment,Weight graders,1.43,1.51,1.59,1.67,1.76,1.85,1.94,2.05,2.17,2.29,2.43,2.57,2.71
Argentina,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.88,1.94,2.01,2.08,2.17,2.25,2.35,2.46,2.57,2.69,2.81,2.92,3.04
Argentina,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,2.21,2.34,2.49,2.64,2.80,2.96,3.14,3.34,3.56,3.79,4.05,4.32,4.60
Argentina,By Equipment Type,Thermal Processing Equipment,Roasting systems,1.84,1.97,2.10,2.25,2.41,2.59,2.78,2.99,3.22,3.46,3.72,3.99,4.28
Argentina,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.68,1.77,1.86,1.96,2.06,2.16,2.26,2.38,2.52,2.66,2.81,2.97,3.13
Argentina,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",2.62,2.76,2.91,3.06,3.22,3.39,3.57,3.76,3.98,4.22,4.47,4.74,5.01
Argentina,By Nut Type,Almond,Almond,0.73,0.77,0.82,0.87,0.92,0.98,1.04,1.11,1.19,1.27,1.36,1.45,1.55
Argentina,By Nut Type,Cashew,Cashew,0.91,0.99,1.06,1.14,1.22,1.32,1.43,1.55,1.68,1.82,1.97,2.13,2.31
Argentina,By Nut Type,Peanut,Peanut,30.39,31.88,33.46,35.11,36.83,38.67,40.65,42.83,45.18,47.68,50.34,53.11,55.99
Argentina,By Nut Type,Pistachio,Pistachio,0.36,0.39,0.41,0.45,0.48,0.52,0.56,0.60,0.65,0.70,0.76,0.82,0.88
Argentina,By Nut Type,Walnut,Walnut,1.11,1.16,1.22,1.29,1.35,1.43,1.51,1.61,1.71,1.81,1.91,2.02,2.13
Argentina,By Nut Type,Hazelnut,Hazelnut,0.52,0.55,0.58,0.62,0.66,0.69,0.73,0.78,0.83,0.88,0.94,1.00,1.07
Argentina,By Nut Type,Other Nuts,Other Nuts,1.70,1.82,1.95,2.09,2.23,2.38,2.54,2.72,2.92,3.14,3.38,3.63,3.90
Argentina,By Automation Level,Manual,Manual,3.79,4.10,4.43,4.78,5.16,5.56,5.99,6.48,7.02,7.62,8.27,8.97,9.72
Argentina,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,31.92,33.46,35.08,36.77,38.54,40.43,42.48,44.72,47.13,49.69,52.38,55.20,58.11
Argentina,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,11.82,12.39,13.01,13.66,14.33,15.01,15.72,16.52,17.42,18.39,19.45,20.54,21.65
Argentina,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,9.31,9.90,10.50,11.11,11.77,12.51,13.35,14.28,15.26,16.29,17.40,18.59,19.85
Argentina,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,7.07,7.46,7.87,8.32,8.81,9.33,9.91,10.52,11.18,11.87,12.59,13.35,14.14
Argentina,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,5.35,5.57,5.82,6.07,6.33,6.59,6.87,7.16,7.48,7.83,8.18,8.54,8.91
Argentina,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",2.16,2.23,2.31,2.39,2.46,2.54,2.62,2.71,2.81,2.92,3.04,3.16,3.27
Mexico,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,0.97,1.00,1.03,1.06,1.10,1.14,1.18,1.22,1.26,1.30,1.35,1.40,1.45
Mexico,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,2.51,2.63,2.76,2.90,3.05,3.21,3.39,3.58,3.78,3.99,4.21,4.44,4.68
Mexico,By Equipment Type,Storage Equipment,Silos,0.89,0.92,0.95,0.98,1.01,1.05,1.09,1.13,1.17,1.21,1.26,1.30,1.35
Mexico,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.69,0.72,0.75,0.78,0.82,0.85,0.88,0.92,0.96,1.01,1.05,1.10,1.14
Mexico,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,1.99,2.07,2.16,2.26,2.36,2.45,2.55,2.66,2.79,2.92,3.06,3.21,3.36
Mexico,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",1.53,1.58,1.63,1.68,1.73,1.78,1.85,1.92,1.99,2.07,2.14,2.23,2.31
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,2.66,2.74,2.83,2.93,3.04,3.16,3.29,3.44,3.59,3.74,3.90,4.05,4.20
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,1.92,2.01,2.11,2.22,2.32,2.43,2.55,2.67,2.81,2.95,3.10,3.25,3.41
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,2.09,2.20,2.32,2.44,2.57,2.71,2.85,3.01,3.18,3.36,3.55,3.75,3.95
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,0.81,0.83,0.85,0.88,0.91,0.94,0.97,1.01,1.04,1.08,1.12,1.16,1.20
Mexico,By Equipment Type,Sorting and Grading Equipment,Optical sorters,1.50,1.62,1.75,1.89,2.03,2.19,2.36,2.55,2.76,2.99,3.25,3.52,3.81
Mexico,By Equipment Type,Sorting and Grading Equipment,Size graders,1.51,1.57,1.63,1.68,1.74,1.81,1.89,1.97,2.06,2.15,2.24,2.34,2.44
Mexico,By Equipment Type,Sorting and Grading Equipment,Weight graders,1.15,1.19,1.24,1.30,1.35,1.42,1.49,1.57,1.65,1.74,1.82,1.91,2.00
Mexico,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.32,1.36,1.40,1.45,1.50,1.55,1.61,1.67,1.73,1.79,1.86,1.93,2.01
Mexico,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,1.78,1.87,1.97,2.08,2.20,2.32,2.46,2.60,2.75,2.91,3.08,3.27,3.46
Mexico,By Equipment Type,Thermal Processing Equipment,Roasting systems,1.56,1.66,1.76,1.87,2.00,2.13,2.28,2.43,2.60,2.78,2.97,3.17,3.38
Mexico,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.34,1.40,1.46,1.53,1.60,1.67,1.76,1.84,1.92,2.02,2.12,2.22,2.33
Mexico,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",1.76,1.84,1.93,2.03,2.12,2.22,2.32,2.43,2.56,2.69,2.84,2.99,3.14
Mexico,By Nut Type,Almond,Almond,0.43,0.45,0.48,0.51,0.54,0.57,0.60,0.63,0.67,0.71,0.76,0.81,0.86
Mexico,By Nut Type,Cashew,Cashew,0.58,0.62,0.67,0.72,0.77,0.83,0.89,0.96,1.03,1.11,1.20,1.29,1.39
